source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,6,2018-06,1588020.1104261118,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,7,2018-07,1774738.853003264,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,8,2018-08,2144397.543413796,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,9,2018-09,2068111.472621981,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,10,2018-10,2817071.0524855363,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,11,2018-11,2017197.1767131072,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2018,12,2018-12,2107983.660877792,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,1,2019-01,2187910.372038524,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,2,2019-02,1922478.823802037,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,3,2019-03,2013300.85674801,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,4,2019-04,2783036.089120482,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,5,2019-05,2394080.84312,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,6,2019-06,1752512.622942113,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,7,2019-07,2317306.2072400004,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,8,2019-08,2920112.53662,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,9,2019-09,2123462.51178,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,10,2019-10,2320657.36804,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,11,2019-11,2198036.46141,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2019,12,2019-12,2446861.62105,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,1,2020-01,2245043.98568,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,2,2020-02,2080230.60911,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,3,2020-03,2402639.5023499997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,4,2020-04,2138536.5057,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,5,2020-05,1887683.8255899998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,6,2020-06,2153048.55394,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,7,2020-07,2248090.73016,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,8,2020-08,2164490.26968,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,9,2020-09,2357882.1333564804,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,10,2020-10,2418052.6272234293,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,11,2020-11,2658239.5412300006,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2020,12,2020-12,2793357.10688,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,1,2021-01,2667186.22458,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,2,2021-02,2561506.5917700003,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,3,2021-03,3025841.734415602,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,4,2021-04,3114257.83804,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,5,2021-05,3117595.1563399984,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,6,2021-06,3447398.9562,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,7,2021-07,3410837.02094291,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,8,2021-08,3468537.4475929094,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,9,2021-09,3904735.997439243,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,10,2021-10,3746319.617576793,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,11,2021-11,4005310.663704533,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2021,12,2021-12,4383590.5046999995,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,1,2022-01,3830017.691371221,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,2,2022-02,3376216.9791333294,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,3,2022-03,4499865.271994291,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,4,2022-04,5338851.57579833,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,5,2022-05,3766975.6665319055,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,6,2022-06,4295318.948761492,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,7,2022-07,4359688.24360394,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,8,2022-08,4557499.540317377,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,9,2022-09,4509779.44567043,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,10,2022-10,4429301.373658835,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,11,2022-11,4561349.137828361,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2022,12,2022-12,5024088.845424394,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,1,2023-01,4552724.8113093525,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,2,2023-02,4262752.005132953,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,3,2023-03,4839295.86,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,4,2023-04,4264822.479471836,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,5,2023-05,4965708.771799449,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,6,2023-06,4596876.694436968,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,7,2023-07,5035512.726240387,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,8,2023-08,5098603.529340518,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,9,2023-09,4837565.52431302,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,10,2023-10,5119020.659031866,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,11,2023-11,5163882.26532975,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2023,12,2023-12,5588137.399235286,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,1,2024-01,6612484.003340857,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,2,2024-02,6263573.683531595,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,3,2024-03,6841293.332973259,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,4,2024-04,6704333.820835274,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,5,2024-05,7068922.873170299,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,6,2024-06,7024245.32365897,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,7,2024-07,7798238.467923211,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,8,2024-08,7627751.584722014,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,9,2024-09,7492934.443690639,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,10,2024-10,7980655.732357403,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,11,2024-11,7624664.610723833,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2024,12,2024-12,8828089.548361685,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,1,2025-01,7656695.194755779,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,2,2025-02,7302041.982644094,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,3,2025-03,8364088.700700278,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,4,2025-04,7615346.374527749,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,5,2025-05,7668872.760535331,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,6,2025-06,8153062.783069922,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,7,2025-07,9179061.940756971,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,8,2025-08,8377627.732597653,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,9,2025-09,8868560.493525727,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,10,2025-10,9376681.15004974,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,9,3,Nilai Transaksi,Rp Miliar/ Billions of Rp,2025,11,2025-11,8660116.531904833,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2012,10,2012-10,292.924,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2012,11,2012-11,261.199,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2012,12,2012-12,261.922,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,1,2013-01,177.011,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,2,2013-02,198.155,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,3,2013-03,212.29500000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,4,2013-04,176.736,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,5,2013-05,220.169,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,6,2013-06,226.464,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,7,2013-07,249.394,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,8,2013-08,208.953,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,9,2013-09,205.52200000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,10,2013-10,234.691,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,11,2013-11,221.51000000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2013,12,2013-12,241.285,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,1,2014-01,214.43499999999997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,2,2014-02,219.821,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,3,2014-03,267.963,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,4,2014-04,224.86800000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,5,2014-05,219.413,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,6,2014-06,227.699,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,7,2014-07,227.72,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,8,2014-08,249.331,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,9,2014-09,256.63000000000005,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,10,2014-10,259.02,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,11,2014-11,225.477,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2014,12,2014-12,306.465,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,1,2015-01,248.492,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,2,2015-02,206.069,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,3,2015-03,213.26999999999998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,4,2015-04,201.69,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,5,2015-05,194.826,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,6,2015-06,200.403,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,7,2015-07,227.542,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,8,2015-08,198.72600000000003,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,9,2015-09,207.219,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,10,2015-10,238.755,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,11,2015-11,211.727,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2015,12,2015-12,200.827,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,1,2016-01,165.756,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,2,2016-02,157.424,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,3,2016-03,164.153,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,4,2016-04,158.387,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,5,2016-05,214.485,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,6,2016-06,179.34,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,7,2016-07,139.107,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,8,2016-08,170.126,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,9,2016-09,216.884,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,10,2016-10,161.428,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,11,2016-11,162.13,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2016,12,2016-12,170.265,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,1,2017-01,157.734,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,2,2017-02,146.80599999999998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,3,2017-03,174.231,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,4,2017-04,255.06400000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,5,2017-05,193.001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,6,2017-06,178.696,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,7,2017-07,207.143,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,8,2017-08,801.308,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,9,2017-09,251.03300000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,10,2017-10,278.897,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,11,2017-11,326.415,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2017,12,2017-12,259.64300000000003,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,1,2018-01,172.48,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,2,2018-02,152.511,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,3,2018-03,166.036,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,4,2018-04,181.165,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,5,2018-05,204.72000000000003,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,6,2018-06,193.492,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,7,2018-07,251.384,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,8,2018-08,232.912,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,9,2018-09,163.226,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,10,2018-10,176.925,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,11,2018-11,184.105,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,12,6,Volume Transaksi Phone Banking,Ribu Transaksi/  Thousand Transaction ,2018,12,2018-12,202.023,SPIP-Desember-2025.xlsx
